,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
Ugyyy-Y_4kmi5Kgv3zJ4AaABAg,Ella Msp,1 month ago,1512433178244,I watched this yesterday,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.415,Surprise,0.576
UgzbDlEhJqH_Q5XY3WN4AaABAg,Puppet master gaming,1 month ago,1512433178247,I love your channel orange 🍊💩🍊💨🍐,0,false,0,,,,,,,/Positive/Love/,Positive,0.673,Love,0.586
UgiRF7-8p_NaeHgCoAEC,Fumnanya Enkay Dungor- Ozoma,1 month ago,1512433178249,Turkey,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
Ugw58EX6ZWAoRphHH014AaABAg,Electro Wizard,1 month ago,1512433178252,is it still shocktober? just asking bcuz i like videos shocktober,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.736,Empty tweets / Garbage / No sentiments,0.567
UgwyWt5iHt2CssY9Mvp4AaABAg,Enzo gamer TV,1 month ago,1512433178255,I like turkey,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.399,Surprise,0.558
UgwsnPIQfGAvWL-uir14AaABAg,Liam Watts,1 month ago,1512433178258,Oh yeah you and 🍋🍐🍎🍌🍅🍏 but but no butt 🍑🍑🍑🍑🍑🍑🍑,0,false,0,,,,,,,/Negative/Worry/,Negative,0.451,Worry,0.256
UgzchvqEk60mJK1JBzt4AaABAg,Liam Watts,1 month ago,1512433178261,Cake cake  the tnt is fake,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.403,Surprise,0.57
Ugw3NikNUkX-pT05Y2B4AaABAg,Jacksepticeye YT,1 month ago,1512433178264,Merry X-Max,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.401,Empty tweets / Garbage / No sentiments,0.528
Ugyb5j4D1zVk87PFZ6d4AaABAg,Golden Minecart Gold,1 month ago,1512433178267,Pilgrim,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugx7v_TU3Pzwmaug1E14AaABAg,Angel Arellano,1 month ago,1512433178270,hey annoying Orange gang do you know rebbeca from let me explain studios,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.478,Empty tweets / Garbage / No sentiments,0.623
UgxSUO3MMpbXUd7JIXx4AaABAg,Hùng Trần Quốc,1 month ago,1512433179649,farting cake,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.431,Surprise,0.501
UgxfeHaG85hRS7v7SHF4AaABAg,Andreea Covaciu,1 month ago,1512433179653,Omg! I can t believe! NO TNT IN THIS EP???? WHYYYYYYYYYYYYYY?!?!?,0,false,0,,,,,,,/Negative/Boredom/,Negative,0.492,Boredom,0.241
UgyZ1mpP7kofdw3t0_14AaABAg,swarnav islam,1 month ago,1512433179656,Shocktober is not gone?!?!,0,false,0,,,,,,,/Negative/Worry/,Negative,0.6,Worry,0.244
UgwQNHa-ACYKZBUQ39h4AaABAg,Kenny Garcia-Ruiz,1 month ago,1512433179660,Orange rap about Buttman👨‍🎤🤴👕👖👞👞🤾‍♂️🌫☁️☁️☀️🌶👓👖👖👓🤡😎🤓🤖👻💀☠️👽🍦🤽‍♂️⛪️💵💸💰🌑🌎🌍🌏🎣🥅🏹🌶🍅🍑🥖🍜🌭💥,1,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.434,Empty tweets / Garbage / No sentiments,0.533
UgxE5fSGXxOTImMeB854AaABAg,swarnav islam,1 month ago,1512433179663,Next time do the bloody cherry one,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.43,Surprise,0.609
UgwoTEvZP3KFPGi8xiF4AaABAg,Michael Kelly,1 month ago,1512433179666,My favorite thanksgiving food Is stuffing,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.419,Happiness,0.319
UgwyMGZvi2d-cQiUwVp4AaABAg,Cosmician Gaming,1 month ago,1512433179703,What about annoying orange reacting to howtobasic,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.401,Empty tweets / Garbage / No sentiments,0.511
UgxRWXTeAGF5SJHI1F14AaABAg,Jboy Gamer and Vlogs,1 month ago,1512433179706,Play the game 7 days to die on your gaming channel,0,false,0,,,,,,,/Positive/Fun/,Positive,0.421,Fun,0.29
UgxgHoossrVLct4Qv5Z4AaABAg,pooja sangwan,1 month ago,1512433179709,Pear is a party pooper,0,false,0,,,,,,,/Negative/Worry/,Negative,0.481,Worry,0.258
UgyWcKhw9EWcHhrfaQx4AaABAg,pooja sangwan,1 month ago,1512433179712,Spoooooookyyyyyyyy,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugz95KGCeUhaUAm1FVR4AaABAg,Merry Aguilar,1 month ago,1512433179715,Orange whats cow plus santa mo mo mo merry Chrismis,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.493,Surprise,0.686
Ugycsx4084KQW3ZgXul4AaABAg,Colin Jenkins,1 month ago,1512433179719,I liked and subscribed and turned on all notifications,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.439,Enthusiasm,0.247
UgxraL9ScufodPyzt-B4AaABAg,Angel antonio,1 month ago,1512433179722,Do a ask Orange livestream of ask Orange and my question is how many 🍕 can you eat while defuseing 400 bombs,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.458,Empty tweets / Garbage / No sentiments,0.567
Ugz2-t8v5kKn9_3XxAB4AaABAg,Angel antonio,1 month ago,1512433179725,My favorite thanksgiving food is mashed potatoes and turkey,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.411,Happiness,0.3
UgxwazYmX3Q0KP7heIZ4AaABAg,dylan zosimo,1 month ago,1512433179728,Hey Halloween is done but a late Halloween video,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.387,Enthusiasm,0.42
UgzC-c2lBuChYgfm1Ht4AaABAg,Pink Bean,1 month ago,1512433179731,1 like equals one kick in the shamrocks for Liam,1,false,0,,,,,,,/Positive/Fun/,Positive,0.467,Fun,0.263
UgyCqYl75IGIHj0JQf14AaABAg,Pink Bean,1 month ago,1512433179734,my favorite food is fruit salad when my comments aren't loved by certain fruit otherwise it's turkey,0,false,0,,,,,,,/Negative/Anger/,Negative,0.419,Anger,0.252
UgzH3ziADYc3GEq1ITp4AaABAg,Catherine Robinson,1 month ago,1512433179737,Hi,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.835,Empty tweets / Garbage / No sentiments,0.625
UgwEweycNDdrx9MViaZ4AaABAg,Moha Mmz,1 month ago,1512433179740,Please subscribe to my channel I want to become famous,1,false,0,,,,,,,/Negative/Worry/,Negative,0.556,Worry,0.223
UgxBS3expkLI-6Cc2514AaABAg,karyautama mandirienergi,1 month ago,1512433179743,Oj dog,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.381,Empty tweets / Garbage / No sentiments,0.611
UgwHGJ_TgPKNV691IdB4AaABAg,Kenny Garcia-Ruiz,1 month ago,1512433180404,Is marshmallow boy or a girl,1,false,0,,,,,,,/Positive/Love/,Positive,0.511,Love,0.328
UgyRg36jTGJMcK9GScl4AaABAg,gamer pig,1 month ago,1512433180407,kill dog,0,false,0,,,,,,,/Negative/Worry/,Negative,0.579,Worry,0.256
UgwRfXU6FkfzkhlZ8gh4AaABAg,Edgar Perez,1 month ago,1512433180410,turkey and also bread slices,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.374,Empty tweets / Garbage / No sentiments,0.669
UgwKlAa67eUOXA4Efgt4AaABAg,Triaki,1 month ago,1512433180414,Is there gonna be any LOVEmber?,0,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.508,Surprise,0.589
,,,,,,,,UgwKlAa67eUOXA4Efgt4AaABAg.8_6HQy22WQD8_6HTRegs0M,Triaki,1 month ago,1512433180766,Or DECENDber,0,/Negative/Worry/,Negative,0.375,Worry,0.283
UgyFUvA4uNj3CuUEvOZ4AaABAg,انا اعشق كرة القدم,1 month ago,1512433180417,like my chanal,0,false,0,,,,,,,/Negative/Worry/,Negative,0.439,Worry,0.241
UgxtLZAdylLXe4iTZxx4AaABAg,the delivery boy,1 month ago,1512433180420,Oh yeah I forgot American thanks giving is like 2 months after Canadian thanks giving I was wondering for a second,1,false,0,,,,,,,/Positive/Relief/,Positive,0.606,Relief,0.277
UgwMU6yZoqaoTOJKn2N4AaABAg,Mutaal Furqan,1 month ago,1512433180423,HAHA VIDEO WAS GREAT......,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.703,Happiness,0.319
UgwQ0-RtgiWBv-XmZIl4AaABAg,x DuST X Orca x,1 month ago,1512433180430,Man this episode is a bit Foody HAHAHA GET IT FOODY,0,false,0,,,,,,,/Positive/Fun/,Positive,0.547,Fun,0.256
Ugxj2lY-7J3wxD6-ChF4AaABAg,imran soofi,1 month ago,1512433180434,"0:19
Little potato like you,",0,false,0,,,,,,,/Positive/Love/,Positive,0.383,Love,0.384
Ugy7wUaqi7Y6pDlMtJB4AaABAg,MuppetGamer12 MLG,1 month ago,1512433180436,I will say pillbutt killer,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.382,Empty tweets / Garbage / No sentiments,0.507
Ugx13j5IyzJ_enCb7tN4AaABAg,burnout gamer,1 month ago,1512433180440,Its SLICE to meet you,1,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.349,Enthusiasm,0.387
Ugw8Mc18LsKi3T-CHed4AaABAg,burnout gamer,1 month ago,1512433180443,This is the most GRIMest video,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.442,Surprise,0.61
UgxXgW9qTydHYHuyZOR4AaABAg,Evita Nurfida,1 month ago,1512433180445,Sing beetleborgs,0,false,0,,,,,,,/Positive/Fun/,Positive,0.356,Fun,0.323
UgxukyEcj8TJOEwEx1h4AaABAg,Cory- Cj Winbush,1 month ago,1512433180448,Play a vr 360,1,false,0,,,,,,,/Positive/Fun/,Positive,0.563,Fun,0.501
UgxMDCBgI_kyK6Izdo94AaABAg,AstaLa Vista,1 month ago,1512433180451,"Wait a second, If orange was eating cashews, FORGET THE PILGRIM REAPER ORANGE IS A CANNIBAL!!!!",1,false,0,,,,,,,/Negative/Hate/,Negative,0.377,Hate,0.22
UgzYQib-3eHMgPj-YaV4AaABAg,neloths apprentice,1 month ago,1512433180454,hey orange DRAGON STORM!,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.402,Surprise,0.502
UgwvmV9XMo6Eo4fjPZh4AaABAg,Leo Gaming,1 month ago,1512433180457,Nay nay nay nay,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgzYLSxpwdjh9YQvHoR4AaABAg,slitherwąż,1 month ago,1512433180460,ORANGE!!!!!,2,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.377,Surprise,0.665
Ugx6L6Oo9gGb01G162F4AaABAg,slitherwąż,1 month ago,1512433180464,Great!:),1,false,0,,,,,,,/Positive/Happiness/,Positive,0.81,Happiness,0.309
UgyJr3Q_IlDCwgY3qed4AaABAg,Superpartygamer 2 roblox,1 month ago,1512433180467,A lova all videos a find the best slender vs annoying orangje,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.45,Enthusiasm,0.301
UgybFmuH_67RaNBqoCh4AaABAg,slitherwąż,1 month ago,1512433181529,Babka,1,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugy976jvshBAP-I2S-94AaABAg,Meral Irkan,1 month ago,1512433181534,Xd,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxoqVfdUuXHp3ciTMl4AaABAg,Stick_Playz 812,1 month ago,1512433181539,Orange Can Make The reaper A SLICE of peanuts,0,false,0,,,,,,,/Positive/Relief/,Positive,0.39,Relief,0.222
UgwXUMrjH41gJZVpH-B4AaABAg,Jake Deary,1 month ago,1512433181544,I love this vid,0,false,0,,,,,,,/Positive/Love/,Positive,0.699,Love,0.738
UgxthArVIkEPKpFdQrt4AaABAg,Rosalie Sobrevinas,1 month ago,1512433181549,My class name is pilgrim 5 in school,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.361,Happiness,0.256
UgyrJxO1ibUa2xZCILF4AaABAg,Justin Kwong,1 month ago,1512433181555,Who remembers the Black Friday saga?,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.482,Empty tweets / Garbage / No sentiments,0.674
UgzQqLCF2wXXpI6pcOV4AaABAg,Intelligent _playz,1 month ago,1512433181560,I know marshmallows gender is a boy cuz in wikipedia they know,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.56,Surprise,0.887
Ugx3Z7gFTYxVsFKRt0l4AaABAg,Saturn,1 month ago,1512433181566,Orange Can You Fly on the Saturn?,0,false,0,,,,,,,/Positive/Fun/,Positive,0.405,Fun,0.217
Ugxo_F18Hgy65IyId1h4AaABAg,Saturn,1 month ago,1512433181572,;),0,false,0,,,,,,,/Positive/Happiness/,Positive,0.742,Happiness,0.336
UgxZZRVuIIBn2IiNlKZ4AaABAg,narutoroxanne22,1 month ago,1512433181578,"I feel like the least favorite food in this kitchen are pears & oranges, I hardly ever seem them get eaten lol",0,false,0,,,,,,,/Negative/Hate/,Negative,0.468,Hate,0.227
UgwqmbxZA49DwmNzT3p4AaABAg,Isaac Wykes JH,1 month ago,1512433181583,"Hey Orange, an anvil will crush you in 2 seconds.",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.418,Surprise,0.781
UgxdK0uhC143UQ-sAql4AaABAg,부바라기1호 두,1 month ago,1512433181590,Wow It very fun!!,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.742,Happiness,0.313
UgzNEZHG4U8sILAgLgJ4AaABAg,LuculentTiger14,1 month ago,1512433181598,This is so annoying but I frickin love it XD,0,false,0,,,,,,,/Positive/Love/,Positive,0.57,Love,0.541
UgxQRpECxoOzXZnz2KN4AaABAg,SB Gamer,1 month ago,1512433181604,That potato has gaming grape's voice,2,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.354,Empty tweets / Garbage / No sentiments,0.576
UgwFJYgQhg9TxnpXRZ54AaABAg,Cardona Giannis Paladin,1 month ago,1512433181610,Quick sleek slice,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.485,Surprise,0.528
UgxVp-eYZXujNgxopQd4AaABAg,Hamoudi Kouki,1 month ago,1512433181616,Can you play Mortal kombat PLEEEEEEEEEEEEEEEASE,0,false,0,,,,,,,/Positive/Fun/,Positive,0.46,Fun,0.289
Ugy-UUglQmj-yFwQtsx4AaABAg,Thug life 4days,1 month ago,1512433181622,I love orange flipping much from 7 years and I am now 11 he is the best love orange,0,false,0,,,,,,,/Positive/Love/,Positive,0.782,Love,0.634
UgyahrYgDxg49jk6NA94AaABAg,Muhd Mikhail,1 month ago,1512433181681,orangly glad that you did not get sliced,0,false,0,,,,,,,/Negative/Worry/,Negative,0.358,Worry,0.246
Ugx6Gbs4QTMzxQoNwMt4AaABAg,matthew gameing,1 month ago,1512433181684,fatality,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.557
Ugxl_TIzx33v_-6RxYF4AaABAg,Bobby Gorge,1 month ago,1512433181688,Turkey!!,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
Ugyr8Gx2sbc3V4OaHPV4AaABAg,matthew gameing,1 month ago,1512433182292,this is awesome and funny i wish he can get a real scare out of you anyways,0,false,0,,,,,,,/Positive/Fun/,Positive,0.445,Fun,0.25
UgxAuguXwTszhwukbgJ4AaABAg,Ashton Pitcher,1 month ago,1512433182295,Why were you eating cashews if you're allergic?,0,false,0,,,,,,,/Negative/Worry/,Negative,0.418,Worry,0.26
UgxJoFDtMPF2SddEuO54AaABAg,Jacob Dixon,1 month ago,1512433182299,do how to make tnt,0,false,0,,,,,,,/Negative/Worry/,Negative,0.439,Worry,0.286
UgyThM-P60xSPVhqsSV4AaABAg,Creepy Reaction,1 month ago,1512433182302,Lol,0,false,0,,,,,,,/Positive/Fun/,Positive,0.823,Fun,0.559
Ugz7lFSQ3FuD1sq94LR4AaABAg,kyutie girl,1 month ago,1512433182305,I liked my own comment because nobody would like it,4,true,5,,,,,,,/Neutral/Surprise/,Neutral,0.492,Surprise,0.52
,,,,,,,,Ugz7lFSQ3FuD1sq94LR4AaABAg.8_5UOigmgyH8_6ZlZXDgnt,Mr Plate,1 month ago,1512433182737,Just stop,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.408,Empty tweets / Garbage / No sentiments,0.628
,,,,,,,,Ugz7lFSQ3FuD1sq94LR4AaABAg.8_5UOigmgyH8_86VoX6h3h,Applesareyum,1 month ago,1512433182740,i liked your comment :) subscribe for a subscribe? :),0,/Positive/Fun/,Positive,0.444,Fun,0.244
,,,,,,,,Ugz7lFSQ3FuD1sq94LR4AaABAg.8_5UOigmgyH8_88LXEdNwr,kyutie girl,1 month ago,1512433182743,Applesareyum thank you for that :) l liked your comment too :),1,/Positive/Relief/,Positive,0.545,Relief,0.268
,,,,,,,,Ugz7lFSQ3FuD1sq94LR4AaABAg.8_5UOigmgyH8_88_ZeGTcy,kyutie girl,1 month ago,1512433182746,Applesareyum l subscribed to you :D,1,/Positive/Enthusiasm/,Positive,0.399,Enthusiasm,0.276
,,,,,,,,Ugz7lFSQ3FuD1sq94LR4AaABAg.8_5UOigmgyH8_890Jd_OEa,Applesareyum,1 month ago,1512433182749,i subscribed back :),1,/Positive/Fun/,Positive,0.382,Fun,0.255
Ugw3h89xufQddfoOPup4AaABAg,Mya Wilson,1 month ago,1512433182310,a fruit eat a fruit,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.366,Empty tweets / Garbage / No sentiments,0.721
UgyVITPQaZ8orHsCqmd4AaABAg,Phøenix FøxTail,1 month ago,1512433182313,I want a pet that's exactly like Marshmellow. Marshmellow is so cute and sparkly. It's like a little Martian. <3,0,false,0,,,,,,,/Positive/Love/,Positive,0.504,Love,0.312
UgyisLS-JPcHg5A5JIR4AaABAg,Jazzy Coder,1 month ago,1512433182316,"I am allergic to cashews too
Hahaha
Coincedence",0,false,0,,,,,,,/Positive/Happiness/,Positive,0.77,Happiness,0.431
Ugyi_v7yC3tAXWYzL-J4AaABAg,Alec Morris,1 month ago,1512433182320,Definitely Green Bean Casserole! Word Life! ;),0,false,0,,,,,,,/Positive/Happiness/,Positive,0.667,Happiness,0.323
Ugy5oKmb-zz6TjgJQfF4AaABAg,Jazzy Coder,1 month ago,1512433182324,Todays the most dangerous day hhaahhaahhaa,0,false,0,,,,,,,/Positive/Relief/,Positive,0.492,Relief,0.291
Ugz8CJgxojyOd2b8koN4AaABAg,Jazzy Coder,1 month ago,1512433182327,Best channel,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.669,Happiness,0.273
Ugx7q9fJsmJq_dt3Dph4AaABAg,????,1 month ago,1512433182331,The Annoying Orange Needs To Meet Flowey in the kitchen and flowey tries to kill him that would be a cool episode,1,false,0,,,,,,,/Negative/Worry/,Negative,0.513,Worry,0.248
UgxR4q5Icy12lfRODXp4AaABAg,FriesFan 862,1 month ago,1512433182334,Wow the deaths where so GRIM HAHAHAHAHA,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.351,Surprise,0.969
UgxeDznlBzBpofofM7x4AaABAg,Donavan Hickson,1 month ago,1512433182337,what up,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.706,Surprise,0.848
UgxnsihjX0IRJjBnfEV4AaABAg,Donavan Hickson,1 month ago,1512433182341,turkey,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
Ugz-Hx3bX-RzoWG-6VV4AaABAg,Domdom Sanchez,1 month ago,1512433182344,How about John candelwick,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.355,Empty tweets / Garbage / No sentiments,0.61
Ugzk-1RMFnnRhetGesF4AaABAg,Kalvin Lum,1 month ago,1512433182348,My favorite thanksgiving food is Smash potato w/ gravy,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.438,Happiness,0.311
UgyyxUibpq9c6fc_nDx4AaABAg,Peggy Schuyler,1 month ago,1512433182351,"Fart on Pear plzplzplzplzplz 

🍊💨🍐😄",1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.373,Surprise,0.503
Ugww0yOCENcna9xgsct4AaABAg,Nick The Roblox Gamer,1 month ago,1512433182354,Hello ask orange:FART ON PEAR FACE AND KISS PASSION,2,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.682,Empty tweets / Garbage / No sentiments,0.538
UgwnI8LiS17vEOuQz4B4AaABAg,JARJCR97,1 month ago,1512433182358,"stuffing, cream corn, and cranberry",0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.43,Empty tweets / Garbage / No sentiments,0.551
UgxrvGB_NeqYCGCECwV4AaABAg,bj Max,1 month ago,1512433183534,"knock knock, who's there, woo, woo who jeese you don't have to get all exited about it it's just a knock knock joke",0,false,0,,,,,,,/Negative/Worry/,Negative,0.378,Worry,0.23
UgxG5LT-w0dH4ibMOdN4AaABAg,BIGPB RXD,1 month ago,1512433183538,Fruit cale sounded like Pinocchio,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.416,Surprise,0.665
UgwmX_n3bTqxRJSKUdt4AaABAg,Gopal Gupta,1 month ago,1512433183543,This video is skinny,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.476,Empty tweets / Garbage / No sentiments,0.505
UgxxhRKtcaFKe1ixtaF4AaABAg,RaiderBROSstaR,1 month ago,1512433183548,Sorry for being super late i'm downloading NFSMS,0,false,0,,,,,,,/Negative/Worry/,Negative,0.714,Worry,0.248
UgyHHn5UOUW8v2pD2A94AaABAg,Michael Radnor,1 month ago,1512433183553,"Hey look, it's our president",1,false,0,,,,,,,/Positive/Fun/,Positive,0.441,Fun,0.258
UgzQMIdZR6DswZ5PY1B4AaABAg,angell randeroes,1 month ago,1512433183557,Turkey,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
Ugy9QefFscrxv6x-Uyt4AaABAg,Jaden Molter-Castiglioni,1 month ago,1512433183561,"For Ask Orange, can you do a TNT Spongebob",0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.489,Empty tweets / Garbage / No sentiments,0.734
Ugy4TiQTQywQ0aOmDaZ4AaABAg,ENDER Kid,1 month ago,1512433183564,Do ask orange turkey,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.628,Empty tweets / Garbage / No sentiments,0.846
UgxoJYftfx7H7FYu5Yt4AaABAg,WWE Hugos figure toy show hfts,1 month ago,1512433183568,Early,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.465,Happiness,0.299
UgxxUgHHTbRI90xQ6PB4AaABAg,Ellen Fan Forever,1 month ago,1512433183571,TURKEY😆😆😆😆,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
Ugx_LS9T8J_sgu-dNfV4AaABAg,Ashia M,1 month ago,1512433183575,My favorite food is stuffing pie Mac and cheese,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.414,Happiness,0.291
UgwCNAnp0IhvKPC8li14AaABAg,Cody Lane,1 month ago,1512433183578,"I love Ham, Turkey Leg, and Apple Cider for Thanksgiving",1,false,0,,,,,,,/Positive/Love/,Positive,0.543,Love,0.471
Ugw4yDmZbK6A0CvCo2R4AaABAg,Florida Railfanning,1 month ago,1512433183582,👻,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgzrSBYEXA1PuknLpap4AaABAg,Kaboom Yo,1 month ago,1512433183585,Hey orange look gone old school hey.       🔪                       apple.          🍊       🍎,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.567,Enthusiasm,0.267
Ugy6dC3czWeT78mclD14AaABAg,Christopher Castaldi,1 month ago,1512433183588,"My favorite thanking food is the turkey, the mashed potatoes, and the pumpkin pie.",0,false,0,,,,,,,/Positive/Happiness/,Positive,0.477,Happiness,0.323
UgxPYwhFLUA5yMDRC8p4AaABAg,Melissa Torres,1 month ago,1512433183592,"Hey Orange, I heard that Pear hates you because you have been annoying you soooo much. Can I be your friend to cheer you up?",0,false,0,,,,,,,/Positive/Love/,Positive,0.451,Love,0.251
UgxhOuu02DHjytkmf5Z4AaABAg,Marlen Manrriquez,1 month ago,1512433183595,Life of the Thanksgiving party,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.476,Happiness,0.341
UgyRyLaMaU8NtMjjTix4AaABAg,Ollie Olliverio,1 month ago,1512433183599,#AskOrange live: inhaile my dong iragment child,0,false,0,,,,,,,/Negative/Sadness/,Negative,0.433,Sadness,0.215
Ugw7TlCkB4hkr83EVg54AaABAg,Evelyn Loreto,1 month ago,1512433183602,My fav thanks giving food is peanut because im allergic,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.401,Happiness,0.243
UgyakkhZHeyFGgr_d-x4AaABAg,Odrog The Destroyer,1 month ago,1512433183605,My favortite Thanksgiving food are oranges.,0,false,0,,,,,,,/Negative/Anger/,Negative,0.574,Anger,0.251
UgzUsnblGKVyg_X47hd4AaABAg,Evelyn Loreto,1 month ago,1512433184345,Watsup orange???,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.377,Surprise,0.665
