,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
z22owv5issantbwh404t1aokgdtcjo4kpts0d0kk4sbcbk0h00410,Pedro Martinez,1 month ago,1.51E+12,"If Hillary won the same people claiming ""stop crying the election is over"" would be sobbing for 4yrs lol Hypocrisy at its best. Theres a division lets be clear...the haves and the the dont want want you to have against the have nots. Paranoid scared insecure people who fear the playing fields to be leveled for if they do they wouldn't couldn't hold their own. Advantages keep them there despite what they say. Deep in their hearts they know they have advantages on every angle but get butt hurt when someone else gets to slide in. Self entitlement has you looking at everybody else like theyre beneath you lol. Like your shhh doesn't stink. In fact arrogance is diabolical. Acting like the sky isn't blue doesnt mean that its not. They get so angry and defensive because we smell the bs they give from a mile away. Whew you guys stink something awful.",4,TRUE,5,,,,,,,/Negative/Worry/,Negative,0.701,Worry,0.269
,,,,,,,,z22owv5issantbwh404t1aokgdtcjo4kpts0d0kk4sbcbk0h00410.1503367777356912,Noiseless Sounds,1 month ago,1.51E+12,Trump is way worse than Hillary lol,3,/Positive/Fun/,Positive,0.419,Fun,0.316
,,,,,,,,z22owv5issantbwh404t1aokgdtcjo4kpts0d0kk4sbcbk0h00410.1503368960270295,Pedro Martinez,1 month ago,1.51E+12,Noiseless Sounds.   True Story.,1,/Neutral/Surprise/,Neutral,0.392,Surprise,0.762
,,,,,,,,z22owv5issantbwh404t1aokgdtcjo4kpts0d0kk4sbcbk0h00410.1503371882527416,Lakers fan,1 month ago,1.51E+12,Pedro Martinez wtf did i just read?,3,/Neutral/Surprise/,Neutral,0.546,Surprise,0.776
,,,,,,,,z22owv5issantbwh404t1aokgdtcjo4kpts0d0kk4sbcbk0h00410.1503375859483061,Jammit Timmaj,1 month ago,1.51E+12,Proof in point. They went ape shit over the black guy in the White House for eight years.,5,/Negative/Hate/,Negative,0.43,Hate,0.246
,,,,,,,,z22owv5issantbwh404t1aokgdtcjo4kpts0d0kk4sbcbk0h00410.1503433969106050,San Qiang Li,1 month ago,1.51E+12,"Trump's still apeshit about it, I think.",0,/Neutral/Surprise/,Neutral,0.391,Surprise,0.694
z222x3l5bq3rebivlacdp43a0tqaoapuzh0slmba3y1w03c010c,Shantea Cornelious,1 month ago,1.51E+12,Poor people of all colors getting messed over!!,11,TRUE,1,,,,,,,/Negative/Hate/,Negative,0.725,Hate,0.235
,,,,,,,,z222x3l5bq3rebivlacdp43a0tqaoapuzh0slmba3y1w03c010c.1503366691844008,EtheJo,1 month ago,1.51E+12,"Lol, wait disliking a comment doesn't show up for the person who made the comment.  Come one Youtube don't fall under the pressure of the snowflakes for free speech censorship.",0,/Negative/Worry/,Negative,0.449,Worry,0.221
z22uur4pvui0u5ushacdp43awrbcgcigmuvh4e3arsdw03c010c,Charlie O Connor,1 month ago,1.51E+12,Jimmy dore is pro,12,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.421,Surprise,0.525
z22fhtqxnknygljiq04t1aokgo1sebbt10jzdfhfud00bk0h00410,Russ Rieger,1 month ago,1.51E+12,Half truths and cherry picked snippets.,2,TRUE,3,,,,,,,/Neutral/Surprise/,Neutral,0.476,Surprise,0.618
,,,,,,,,z22fhtqxnknygljiq04t1aokgo1sebbt10jzdfhfud00bk0h00410.1503363472437465,Mablak,1 month ago,1.51E+12,"Not even remotely. Trump spent years being a birther, which was a movement founded in racism. The GOP literally adopted the Southern Strategy, to focus on attracting racist white southerners, and several leaders admitted this openly. GOP policies like voter ID laws are aimed at reducing minority turnout (and there are literally a handful of voter fraud cases in the country, so this is a non-issue). The GOP is pro-gun, but was more in favor of gun control in the late 60s, entirely due to the Black Panthers.",11,/Negative/Hate/,Negative,0.61,Hate,0.235
,,,,,,,,z22fhtqxnknygljiq04t1aokgo1sebbt10jzdfhfud00bk0h00410.1503364184203369,Guillermo Sanchez,1 month ago,1.51E+12,"""Half truths and cherry picked snippets.""Prove it.",12,/Neutral/Surprise/,Neutral,0.454,Surprise,0.643
,,,,,,,,z22fhtqxnknygljiq04t1aokgo1sebbt10jzdfhfud00bk0h00410.1503365620822431,Russ Rieger,1 month ago,1.51E+12,Mablak That's not my argument. Selecting five seconds from a twenty minute speech is classic cherry picking.,0,/Negative/Worry/,Negative,0.491,Worry,0.228
z23pvtbaxnr4z1jtpacdp43a1n3zwehir1ujqf5vt4tw03c010c,Dwayne Dwayne,1 month ago,1.51E+12,I find it hard to believe people are still crying over a lost election.  Like little  petulant  children.,5,TRUE,4,,,,,,,/Negative/Worry/,Negative,0.746,Worry,0.221
,,,,,,,,z23pvtbaxnr4z1jtpacdp43a1n3zwehir1ujqf5vt4tw03c010c.1503362628588800,Chilosopher,1 month ago,1.51E+12,Dwayne Dwayne no one is crying except for your pathetic president. He's the biggest man baby ever,17,/Negative/Boredom/,Negative,0.659,Boredom,0.242
,,,,,,,,z23pvtbaxnr4z1jtpacdp43a1n3zwehir1ujqf5vt4tw03c010c.1503362830388601,flyte,1 month ago,1.51E+12,"further evidence that republicans voted for racism to ""win"" in a majority diverse country",5,/Neutral/Surprise/,Neutral,0.354,Surprise,0.656
,,,,,,,,z23pvtbaxnr4z1jtpacdp43a1n3zwehir1ujqf5vt4tw03c010c.1503365628961785,Jlong908,1 month ago,1.51E+12,Jimmy Dore actually preferred Trump over Hillary because he didn't want Hillary to build a bigger disdain for the Democratic party.,2,/Negative/Boredom/,Negative,0.477,Boredom,0.24
,,,,,,,,z23pvtbaxnr4z1jtpacdp43a1n3zwehir1ujqf5vt4tw03c010c.1503366878194116,William Ng,1 month ago,1.51E+12,dude Jimmy's talking about upcoming 2018,2,/Neutral/Surprise/,Neutral,0.478,Surprise,0.646
z22owr0y2vigxnfvxacdp430ekdub2z31i2t2fks0fdw03c010c,Steve Hard,1 month ago,1.51E+12,What's new? Republicans using rhetoric for their base full of prejudice and thirsty for excuses of why the system failed them when in reality they failed themselves..,14,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.589,Worry,0.23
z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410,dbetts3087,1 month ago,1.51E+12,Dems are the racist they keep the minority down by keep pushing money in their hands instead of letting them get up higher in the income bracket by getting a better life. They buy votes plain and simple.,4,TRUE,14,,,,,,,/Negative/Worry/,Negative,0.58,Worry,0.241
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503361245772556,Banana Republic USA,1 month ago,1.51E+12,You should try to get a job in the next dumb and dumber movie.,9,/Negative/Worry/,Negative,0.495,Worry,0.266
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503361611981245,J Rangel,1 month ago,1.51E+12,dbetts3087 ...  the top 5 states with the most welfare recipients are actually republican states. just a little fact.,9,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.436,Empty tweets / Garbage / No sentiments,0.518
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503361978477178,dbetts3087,1 month ago,1.51E+12,J Rangel are you just going by the governor of that state or are you looking at the districts within the states ?,0,/Neutral/Surprise/,Neutral,0.559,Surprise,0.626
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503362029689401,Wasp,1 month ago,1.51E+12,This is the most ignorant thing I've read all week.,8,/Positive/Relief/,Positive,0.378,Relief,0.275
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503363442058485,6fthighgetlifted,1 month ago,1.51E+12,"no, democrats don't act like minorities problems don't exist",6,/Negative/Worry/,Negative,0.524,Worry,0.247
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503363493904138,6fthighgetlifted,1 month ago,1.51E+12,it's really as simple as rhetoric.  most of us don't truly believe any one side is totally for us,2,/Neutral/Surprise/,Neutral,0.388,Surprise,0.625
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503364531560567,dbetts3087,1 month ago,1.51E+12,"6fthighgetlifted I agree with you on that. Both parties only look out for themselves and not do the job the were hired for and that was to serve the people . Prime example is social security fund, that's been missed managed money taking out to find other projects and it's going broke because of it but yet not a single politician has ever been brought up on charges. Yet they go after companies that mismanage their employees retirement accounts",0,/Negative/Worry/,Negative,0.624,Worry,0.231
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503365719770215,TheEvolver311,1 month ago,1.51E+12,"they are majority governed by the GOP, state house, senate and in some cases the Gov. Its a well established fact that the SE block of the country is the biggest recipients of welfare.",3,/Negative/Hate/,Negative,0.551,Hate,0.237
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503366961544644,William Ng,1 month ago,1.51E+12,what you talking about? it's GOP blocking lifting min. wage,8,/Neutral/Surprise/,Neutral,0.363,Surprise,0.675
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503376876966470,SANFORD,1 month ago,1.51E+12,dbetts3087 So Dems are keeping the minorities down by asking for the minimum wage increase?,6,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.514,Empty tweets / Garbage / No sentiments,0.622
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503403773128670,dbetts3087,1 month ago,1.51E+12,Yeah that's just another distraction to make it look like they care but is it really going to help. Why don't you look into what's happening to the places that have put $15 and see how it's working out.,1,/Negative/Worry/,Negative,0.519,Worry,0.244
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503434506441640,San Qiang Li,1 month ago,1.51E+12,Seattle seems to be doing just fine.,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.481,Empty tweets / Garbage / No sentiments,0.661
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503447204117277,HerkimerSnerd,1 month ago,1.51E+12,Why don't you want your fellow citizens to earn a fair day's pay for a fair day's work?,0,/Negative/Anger/,Negative,0.414,Anger,0.24
,,,,,,,,z220szmxamqlu11ra04t1aokg2yr0iuofglpyvkkheikbk0h00410.1503447949524217,dbetts3087,1 month ago,1.51E+12,HerkimerSnerd minimum wage was never ever designed to support a family. It was only for unskilled workers to do basic jobs. You shouldn't be getting paid 15 bucks an hour to flip burgers/ bag groceries/ deliver pizza's / make sandwiches. If you want more pay then get a degree in something that's in demand. Tired of hearing people can't support a family on minimum wage. Well it wasn't meant for that.,0,/Negative/Sadness/,Negative,0.585,Sadness,0.254
z231xrsjhmujxputuacdp433uvflvd522a2x5gcx521w03c010c,MaryMacintosh1,1 month ago,1.51E+12,"trump is an argument we need to have, Im glad he won so know we must face these lies republicans have been saying for years",13,TRUE,3,,,,,,,/Positive/Happiness/,Positive,0.495,Happiness,0.237
,,,,,,,,z231xrsjhmujxputuacdp433uvflvd522a2x5gcx521w03c010c.1503363515151733,AlwaysOjanique _,1 month ago,1.51E+12,"MaryMacintosh1 That's what I've been saying, he's a ""blessing"" in disguise - so when white America wakes up and talks about race, we can get shit done and keep it ""classy"".",4,/Negative/Hate/,Negative,0.475,Hate,0.226
,,,,,,,,z231xrsjhmujxputuacdp433uvflvd522a2x5gcx521w03c010c.1503367018502859,William Ng,1 month ago,1.51E+12,but we don't need a potential nuclear war to proof the point,1,/Negative/Worry/,Negative,0.523,Worry,0.259
,,,,,,,,z231xrsjhmujxputuacdp433uvflvd522a2x5gcx521w03c010c.1503434540394221,San Qiang Li,1 month ago,1.51E+12,Eh...this Charlotesville incident does the job just as well.,0,/Negative/Worry/,Negative,0.462,Worry,0.244
z225s3zb0ye2injspacdp432huc21mmmrlu0elt50h1w03c010c,4 4,1 month ago,1.51E+12,"Well this makes perfect sense, except you are white and no matter how much crock you suck for the dems, you are racist. You can't excape it. So change your video you are on the clue clutch cram team. I see your white hoodie with the red cymbals on it. Don't even.",0,TRUE,2,,,,,,,/Negative/Hate/,Negative,0.503,Hate,0.254
,,,,,,,,z225s3zb0ye2injspacdp432huc21mmmrlu0elt50h1w03c010c.1503364035002499,Jane Okra,1 month ago,1.51E+12,"Why would you say that...? Using someone's color of skin to determine wheter they're racist or not is the most ignorant thing you could do. I so hope you're trolling...so I don't have a legit reason to think you're mentally slow.",2,/Negative/Worry/,Negative,0.535,Worry,0.251
,,,,,,,,z225s3zb0ye2injspacdp432huc21mmmrlu0elt50h1w03c010c.1503375338284036,nativeforeigner,1 month ago,1.51E+12,"He's trolling.  He wants to play that ""liberals think all white people are racist"" bullshit.",5,/Neutral/Surprise/,Neutral,0.344,Surprise,0.899
z22dsforlkagxbg03acdp43b143qnyauephjc5b3j5dw03c010c,realCevra,1 month ago,1.51E+12,it's the southern heritage,1,FALSE,0,,,,,,,/Positive/Happiness/,Positive,0.465,Happiness,0.327
z22nyrnx5yzaw5lfhacdp430ladmr1nktzr3lylu0lxw03c010c,JoeyFiveandDimes,1 month ago,1.51E+12,"Republicans are just rotten people. Look who they revere and support: asses, nincompoops, and��liars like Reagan, Bush, Palin, Ryan, McConnell ....crooks, racists, and 'tough-guys' like tRump, Gingrich, Helms, Thurmond, Nixon. They make millionaires out of total jerks like Coulter, Hannity, Limbaugh, Breitbart ...etc., etc., etc. I can't think of one redeeming quality among ANY contemporary Republican; big or small.",14,TRUE,4,,,,,,,/Negative/Worry/,Negative,0.517,Worry,0.225
,,,,,,,,z22nyrnx5yzaw5lfhacdp430ladmr1nktzr3lylu0lxw03c010c.1503365607966422,Darrin Rentruc,1 month ago,1.51E+12,joey  If any one of us proud Trump the winner supporters knew that we did something you liked then we would know it was a very stupid thing to do. GO TRUMP the next seven years are going to be great,0,/Positive/Happiness/,Positive,0.345,Happiness,0.259
,,,,,,,,z22nyrnx5yzaw5lfhacdp430ladmr1nktzr3lylu0lxw03c010c.1503377989623039,Asher,1 month ago,1.51E+12,"darrin  Rentruc   please....His first 6 months are a disaster: More than 75% of his cabinet are unfilled The ones he filled are with people who oppose the very department they are supposed to head.  He is under investigation for Obstruction of Justice, Colluding with the Russians (TREASON), breach of Emoluments clause,  Money Laundering , etcHe is at odds with his Cabinet and fires someone almost weekly,He is a racist with Klan support. Today he literally gave a speech where he said absolutely nothing, to take the stink off some ridiculous statements he made concerning  an white supremacist act of terror. He has no idea of how things work...he recently mentioned that he thought healthcare insurance was $12 a year.  He is a fool and anyone who still supports him is a bigger fool.",4,/Negative/Hate/,Negative,0.503,Hate,0.228
,,,,,,,,z22nyrnx5yzaw5lfhacdp430ladmr1nktzr3lylu0lxw03c010c.1503434742658707,San Qiang Li,1 month ago,1.51E+12,"Those are just the recent and possibly worst stuff, BTW. He also went bankrupt 6 times (6 times? 6 TIMES?!) as a businessman, and let his SS detail sleep in trailers.And let's not forget how he treats women.",0,/Negative/Boredom/,Negative,0.367,Boredom,0.243
,,,,,,,,z22nyrnx5yzaw5lfhacdp430ladmr1nktzr3lylu0lxw03c010c.1503447361064694,HerkimerSnerd,1 month ago,1.51E+12,"Also the fact he rarely paid his debts for work that people did for him. He hires a lawyer, to sue another lawyer so he didn't have to pay his legal bill. Then he stiffed the new lawyer and didn't pay him either. He's a thief and a liar.",0,/Negative/Worry/,Negative,0.625,Worry,0.233
z22asfci1mzhy55xw04t1aokgq42lj2lx1zqunxl30b0rk0h00410,Gargie396,1 month ago,1.51E+12,But jimmy what about Russia and umm uhhh other...things that are umm important.,0,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.492,Surprise,0.705
z22wgptqvz3dv3xai04t1aokguozbppeajulnd4i10myrk0h00410,Justme21021,1 month ago,1.51E+12,"If you SUPPORT NAZIS, KKK ...  YOU SUPPORT ISIS !!!  THEY ARE THE SAME !!!! Terror attack caused by  NAZIS,  in Charlottesville killed 1 PERSON ...Terror attack in Spain killed 15 People !!! end of STORY !!!!",9,TRUE,1,,,,,,,/Negative/Hate/,Negative,0.529,Hate,0.261
